product_id,product_name,price,category,brand,stock_quantity,release_date
965,Dr,721.07,home decor,Thoughtblab,276,5/12/2021
966,Dr,30.74,clothing,Gabcube,373,12/9/2018
967,Dr,986.08,home decor,Browsetype,200,8/10/2022
968,Mrs,105.3,clothing,Jaxbean,748,8/24/2022
969,Mrs,726.45,toys,Topiczoom,167,12/28/2014
970,Mr,825.6,electronics,Meemm,647,9/24/2014
971,Rev,393.64,home decor,Voonder,562,10/30/2018
972,Mrs,590.12,home decor,Youopia,3,5/9/2011
973,Mrs,587.44,beauty,Voomm,766,7/24/2020
974,Mr,77.74,clothing,Zoonoodle,183,12/21/2021
975,Ms,94.72,home decor,Skiptube,147,7/22/2012
976,Mr,669.29,beauty,Divavu,269,7/14/2022
977,Mrs,645.53,toys,Twimbo,17,12/10/2016
978,Rev,85.47,beauty,Gabtune,410,3/23/2022
979,Ms,436.91,home decor,Flashpoint,279,12/29/2020
980,Mr,762.9,home decor,Babblestorm,572,6/6/2012
981,Mr,31.67,electronics,Tavu,279,1/2/2010
982,Mrs,219.06,home decor,Layo,561,11/4/2013
983,Dr,878.71,clothing,Zoombox,894,1/12/2010
984,Honorable,868.28,beauty,Buzzshare,441,10/21/2011
985,Honorable,945.99,toys,Shufflester,191,5/21/2010
986,Ms,788.27,toys,Ooba,980,12/3/2018
987,Mrs,390.14,home decor,Meevee,741,9/11/2011
988,Mrs,32.71,toys,Eidel,716,10/27/2019
989,Mrs,120.13,clothing,Quatz,676,1/21/2022
990,Ms,381.52,electronics,Gigaclub,218,3/26/2021
991,Mrs,117.25,home decor,Vitz,794,1/6/2017
992,Mrs,526.26,clothing,Youfeed,251,1/2/2021
993,Rev,657.1,toys,Eare,911,1/30/2021
994,Ms,215.19,home decor,Thoughtstorm,857,9/21/2011
995,Ms,845.19,electronics,Dabvine,941,11/17/2015
996,Rev,537.07,toys,Aivee,537,3/31/2012
997,Rev,228.06,toys,Einti,341,11/15/2022
998,Rev,58.14,toys,Oba,553,6/6/2013
999,Dr,803.17,beauty,Jabberbean,342,11/11/2019
1000,Dr,23.9,beauty,Browseblab,732,7/18/2015
