product_id,product_name,price,category,brand,stock_quantity,release_date
967,Honorable,601.02,beauty,Eayo,564,7/11/2019
968,Rev,37.42,clothing,Trunyx,78,5/20/2012
969,Honorable,443.89,toys,Jabberbean,655,7/24/2017
970,Ms,842.59,toys,Shufflebeat,671,9/11/2020
971,Ms,65.88,home decor,Zazio,217,4/26/2019
972,Honorable,65.57,home decor,Babbleset,708,1/2/2010
973,Mrs,539.93,toys,BlogXS,317,8/15/2010
974,Rev,388.15,beauty,Zooxo,12,11/23/2018
975,Honorable,918.45,toys,Abatz,348,8/13/2011
976,Ms,549.57,electronics,Quimba,87,2/2/2011
977,Ms,579.73,electronics,Ozu,572,3/9/2013
978,Ms,613.26,electronics,Photobug,205,1/22/2014
979,Mr,443.46,toys,Babblestorm,591,12/15/2011
980,Ms,378.16,toys,Wikizz,884,7/3/2017
981,Mrs,144.59,electronics,Jetwire,602,3/12/2016
982,Dr,559.79,toys,Blogtags,502,2/24/2022
983,Mrs,166.38,electronics,Twitterwire,586,10/28/2012
984,Dr,937.44,beauty,Edgewire,46,6/24/2020
985,Rev,788.75,electronics,Innojam,348,4/24/2013
986,Mrs,840.65,beauty,Wikizz,39,10/29/2021
987,Honorable,997.49,home decor,Ooba,79,9/20/2016
988,Rev,862.85,toys,Skyndu,434,2/23/2022
989,Dr,674.77,home decor,Demizz,674,10/23/2021
990,Mrs,75.02,toys,Fiveclub,559,12/10/2018
991,Dr,554.43,electronics,Rhybox,648,9/19/2012
992,Ms,612.0,electronics,Twinder,233,3/24/2015
993,Rev,55.43,clothing,Zoonder,572,2/10/2012
994,Mr,321.5,toys,Tazz,544,2/6/2021
995,Dr,752.79,home decor,Riffpedia,892,4/7/2015
996,Rev,104.45,beauty,Flipbug,471,10/18/2016
997,Honorable,462.03,home decor,Viva,927,1/20/2019
998,Mrs,9.89,beauty,Eayo,577,1/2/2012
999,Honorable,514.74,toys,Photobean,490,5/26/2021
1000,Mrs,727.75,toys,Kwilith,384,12/8/2020
